     0.96000000      0.00000000    0.0000433046     20.2200000000   -8.4330548729  -28.6530548729
     0.96000000      0.25000000    0.0000454066     20.1546000000   -8.4923099351  -28.6469099351
     0.96000000      0.50000000    0.0000521182     19.9656000000   -8.6588104010  -28.6244104010
     0.96000000      0.75000000    0.0000658049    -24.4796400000  -53.0520538419  -28.5724138419
     0.96000000      1.00000000    0.0000861578    -73.0080000000 -101.4769496898  -28.4689496898
     0.96000000      1.25000000    0.0001052272    -73.5720000000 -101.8684161044  -28.2964161044
     0.96000000      1.50000000    0.0001195409    -74.2572000000 -102.3004470670  -28.0432470670
     0.96000000      1.75000000    0.0001273475    -75.0546000000 -102.7567731986  -27.7021731986
     0.96000000      2.00000000    0.0001276066    -75.9606000000 -103.2311269576  -27.2705269576
     0.96000000      2.25000000    0.0001201383    -76.9662000000 -103.7164776825  -26.7502776825
     0.96000000      2.50000000    0.0001056898    -78.0660000000 -104.2137930729  -26.1477930729
     0.96000000      2.75000000    0.0000859013    -79.2558000000 -104.7291404360  -25.4733404360
     0.96000000      3.00000000    0.0000631616    -80.5314000000 -105.2717559085  -24.7403559085
     0.96000000      3.25000000    0.0000415958    -26.8510200000  -50.8155446971  -23.9645246971
     0.96000000      3.52500000    0.0000263244      8.7096000000  -14.3749380268  -23.0845380268
     0.96000000      3.82750000    0.0000166747      6.9084000000  -15.2107993018  -22.1191993018
     0.96000000      4.16025000    0.0000102738      4.8594000000  -16.2312219498  -21.0906219498
     0.96000000      4.52627500    0.0000061805      2.5416000000  -17.4779335764  -20.0195335764
     0.96000000      4.92890250    0.0000036508     -0.0462000000  -18.9707739242  -18.9245739242
     0.96000000      5.37179275    0.0000021331     -2.8962000000  -20.7181127197  -17.8219127197
     0.96000000      5.85897203    0.0000012429     -5.9838000000  -22.7089680831  -16.7251680831
     0.96000000      6.39486923    0.0000007277     -9.2700000000  -24.9155541408  -15.6455541408
     0.96000000      6.98435615    0.0000004302    -12.6960000000  -27.2881569584  -14.5921569584
     0.96000000      7.63279177    0.0000002570    -16.1892600000  -29.7615013147  -13.5722413147
     0.96000000      8.34607094    0.0000001543    -19.6693200000  -32.2608408900  -12.5915208900
     0.96000000      9.13067804    0.0000000922    -23.0510400000  -34.7054045796  -11.6543645796
     0.96000000      9.99374584    0.0000000542    -26.2555800000  -37.0195250290  -10.7639450290
     0.96000000     10.94312042    0.0000000308    -29.2177200000  -39.1400728683   -9.9223528683
     0.96000000     11.98743247    0.0000000167    -31.8901200000  -41.0208212269   -9.1307012269
     0.96000000     13.13617571    0.0000000085    -34.2471600000  -42.6363962813   -8.3892362813
     0.96000000     14.39979328    0.0000000040    -36.2819400000  -43.9793985502   -7.6974585502
     0.96000000     15.78977261    0.0000000017    -38.0054400000  -45.0596915468   -7.0542515468
     0.96000000     17.31874987    0.0000000007    -39.4401000000  -45.8981107632   -6.4580107632
     0.96000000     19.00062486    0.0000000002    -40.6162200000  -46.5229858659   -5.9067658659
     0.96000000     20.85068735    0.0000000001    -41.5681800000  -46.9664707633   -5.3982907633
